[2018-05-22 12:05:12,303][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[景亿山庄] ok!
[2018-05-22 12:05:12,328][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[华清园安业花园] ok!
[2018-05-22 12:05:12,354][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[海珑华苑] ok!
[2018-05-22 12:05:12,379][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2027] cm_name[名仕阁] ok!
[2018-05-22 12:05:12,422][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[城市3米6公寓] ok!
[2018-05-22 12:05:12,448][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2026] cm_name[帝港海湾豪园] ok!
[2018-05-22 12:05:12,474][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[南山锦绣花园] ok!
[2018-05-22 12:05:12,531][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[南山豪庭] ok!
[2018-05-22 12:05:12,601][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1002] cm_name[汇龙苑] ok!
[2018-05-22 12:05:12,638][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[中粮天悦壹号] ok!
[2018-05-22 12:05:12,664][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2030] cm_name[潮商广场] ok!
[2018-05-22 12:05:12,706][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[中海九号公馆(别墅)] ok!
[2018-05-22 12:05:12,750][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1181] cm_name[南油生活B区] ok!
[2018-05-22 12:05:12,775][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2028] cm_name[颐安都会中央(二期)] ok!
[2018-05-22 12:05:12,804][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[坪洲新村一期] ok!
[2018-05-22 12:05:12,830][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[1002] cm_name[龙光玖龙玺] ok!
[2018-05-22 12:05:12,861][HousePriceAnalysis.py:263]:INFO: insert table[community_info] city_id[636], district_id[2029] cm_name[蚝三民主丰泽园] ok!
